age,gaming_hours,study_hours,sleep_hours,attendance,social_activity,device_usage,reaction_time_ms,addiction_score,gender_Male,gender_Other,genre_Casual,genre_FPS,genre_RPG,stress_level_ord,gaming_hours_sq,gaming_hours_x_FPS,gaming_hours_x_RPG,gaming_study_ratio,total_load
0.7852278243257937,-0.7716716418032782,-0.3794089812270576,0.9182051274771348,1.5741388945336554,0.8103468999492027,7.3516108469368e-05,0.5836004851447463,-1.1394101089117155,-0.9774418684360251,-0.19394197321713696,1.5275252316519468,-0.821555963079254,-0.6500294930645419,0.3333059589327239,-0.8714647366788196,-0.6622119080979861,-0.537342546728232,-0.5193025753991944,-0.8031710523394257
0.3979092828471749,0.391160155978528,-0.7705341707536247,-0.4631252981517716,0.9148788693031092,0.3456933531708803,0.8565361797786027,-0.5519052097349031,0.5543698933533105,1.0230787449284011,-0.19394197321713696,-0.6546536707079772,1.21720253389912,-0.6500294930645419,0.3333059589327239,0.14998298463219503,1.3655945868409627,-0.537342546728232,0.38100548913676197,-0.31688272629466696
0.3979092828471749,1.324028948975126,0.8520544867872828,1.7234027625171013,0.6263455855333765,-1.533726216633975,0.6506910760638923,-1.5433008209259556,0.8201386524909141,-0.9774418684360251,-0.19394197321713696,-0.6546536707079772,1.21720253389912,-0.6500294930645419,-1.2057691761101572,1.5116087180165028,2.239298788067163,-0.537342546728232,-0.11405040691007716,1.5292657689890254
-0.3767278001100629,-0.24666176295402992,1.6071971794375859,0.46701679749784397,0.374628121354441,1.4553137633877693,-0.841685925867756,0.1768216673570773,-0.490855002658011,-0.9774418684360251,-0.19394197321713696,1.5275252316519468,-0.821555963079254,-0.6500294930645419,0.3333059589327239,-0.5031556659139305,-0.6622119080979861,-0.537342546728232,-0.6653413536248646,1.042977442944267
-1.5386834245459196,-1.4442049576845468,-1.5179318101459762,-0.04664376278627231,-0.8043342874020023,-0.9303701185785416,-0.595406962494799,1.344351825278636,-0.6991066422807602,1.0230787449284011,-0.19394197321713696,-0.6546536707079772,1.21720253389912,-0.6500294930645419,0.3333059589327239,-1.119908765602274,-0.35336763231570134,-0.537342546728232,-0.5388051386349653,-2.1106169109867094
0.3979092828471749,0.7903412208887002,1.62268728595349,0.015828467518552523,0.5458644915441931,-0.4449111891086527,1.426286020417533,-0.25653064103983736,0.7150211582051453,-0.9774418684360251,-0.19394197321713696,-0.6546536707079772,-0.821555963079254,1.53839173555885,-1.2057691761101572,0.6735506471402124,-0.6622119080979861,2.0702242206664327,-0.42562331077097304,1.7505706359315505
0.010590741368555985,-1.713218284037054,1.3283752621513198,-0.30347404292833047,-1.069750661196119,-0.29233838270383067,-1.8562082227473988,1.4625697899120715,-2.023983740071202,1.0230787449284011,-0.19394197321713696,-0.6546536707079772,1.21720253389912,-0.6500294930645419,0.3333059589327239,-1.149042267365285,-0.6053195415065126,-0.537342546728232,-1.0067210416143872,-0.15090407608777387
-1.1513648830673007,0.22628102047215254,0.9023973329639696,-0.3451221964648801,1.4688285268669574,-1.1314888179303526,1.062381283493313,-0.2851482463113308,0.5325530549166414,1.0230787449284011,-0.19394197321713696,-0.6546536707079772,1.21720253389912,-0.6500294930645419,1.872381093975605,-0.0404811989367367,1.2111724489498203,-0.537342546728232,-0.4455919304371766,0.8304082944336841
-1.1513648830673007,0.25665349280227406,1.3632280018121037,1.1195045362371263,-1.1519441188871993,-1.6446882576556636,0.39338469642050494,-0.36555008969314856,0.7170045071539334,-0.9774418684360251,-0.19394197321713696,-0.6546536707079772,1.21720253389912,-0.6500294930645419,0.3333059589327239,-0.006528660950202915,1.239618632245557,-0.537342546728232,-0.5144765676952424,1.1973084685752386
0.3979092828471749,0.9682371302508422,-1.2739626325204936,1.445748405606768,-1.6382554102260956,-0.41717067885323056,0.94475550994205,-0.529760634227199,1.3814264049979423,1.0230787449284011,-0.19394197321713696,-0.6546536707079772,1.21720253389912,-0.6500294930645419,-1.2057691761101572,0.9353501415672123,1.9060720694599609,-0.537342546728232,1.8244759285968228,-0.30814700786272536
-1.1513648830673007,1.0853880949527404,-0.14318485685952675,0.28654146550612763,-1.2247195762178447,-0.09121968335201955,0.606581410982169,-1.2203307042905203,0.6495706428951384,-0.9774418684360251,-0.19394197321713696,-0.6546536707079772,1.21720253389912,-0.6500294930645419,-1.2057691761101572,1.1173405485480852,2.0157930621720883,-0.537342546728232,0.23998613668420377,0.6207510520670821
-0.7640463415886818,-1.7349129071299982,0.8752896465611384,1.577634225139176,0.5818241292840413,1.6564324627395806,-0.7093569306225852,1.6826528018809437,-1.472612732308114,1.0230787449284011,-0.19394197321713696,1.5275252316519468,-0.821555963079254,-0.6500294930645419,0.3333059589327239,-1.1496426889966014,-0.6622119080979861,-0.537342546728232,-1.010702608181599,-0.5061566256534056
0.3979092828471749,-0.7846884156590448,0.49190951029252294,0.21712787627854402,0.4448350331322388,-0.4379760615447973,-0.3969134696270431,1.0997394373627678,-1.1810604368362652,-0.9774418684360251,-0.19394197321713696,-0.6546536707079772,-0.821555963079254,1.53839173555885,0.3333059589327239,-0.8786541330816271,-0.6622119080979861,0.4686222975458518,-0.6919793615543607,-0.15672788837573493
0.7852278243257937,-0.6979099232872681,1.754353191338671,1.3555107396109092,-0.8300197429304661,-1.3464777724098749,0.294137949986627,0.32365723726200646,-0.8339743707983501,1.0230787449284011,-0.19394197321713696,-0.6546536707079772,1.21720253389912,-0.6500294930645419,0.3333059589327239,-0.8289496641239452,0.34559572866525895,-0.537342546728232,-0.7803046549025326,0.8507916374415488
-1.1513648830673007,-1.665490113232577,-0.542055099644046,1.0500909470095432,1.0749848754305267,-1.2424508589520415,-0.7387633740104009,1.9425960497636836,-1.3040280716611266,1.0230787449284011,-0.19394197321713696,-0.6546536707079772,-0.821555963079254,1.53839173555885,0.3333059589327239,-1.146802433627591,-0.6622119080979861,-0.4270393839788807,-0.9620055449942599,-1.5253237760466114
1.5598649072830315,-0.6501817524827911,0.6506831020805354,-0.4284185035379801,-0.8240264699738241,-0.02186840771346394,-1.3562986851545313,0.9702788420869598,0.36793509216723025,-0.9774418684360251,-0.19394197321713696,-0.6546536707079772,-0.821555963079254,1.53839173555885,1.872381093975605,-0.7998318255339253,-0.6622119080979861,0.6053982193550475,-0.6686615614550915,0.052929353990867616
